Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #4 - Cincinnati 11-22-23 (FINAL),89.61763333333333,19.266900000666666,OFFENSE,1,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),123.818,10.016766666666669,OFFENSE,2,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),190.118766667,3.016733333000019,OFFENSE,3,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",TO,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),199.718866667,19.116833333000017,OFFENSE,4,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),239.58603333333335,13.200066666666658,OFFENSE,5,,,ISO,"SLOB Off, Forced Foul","#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",X2F,,"Left Short Midrange 2, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),272.03606666666667,7.7502666666666755,OFFENSE,6,,,ISO,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),368.09262691600264,5.602894708653764,OFFENSE,7,,,ISO,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),433.2379666666667,18.450333333333333,OFFENSE,8,,,ISO,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",O2,,"Deep Right Wing 2, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),464.95503333333335,11.833466666666652,OFFENSE,9,,,P/R,Forced Foul,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",X2F,,"At Rim, Kelly #13, ",,New Flag
Game #4 - Cincinnati 11-22-23 (FINAL),495.78856666666667,4.75,OFFENSE,10,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),510.28856666666667,5.249966666666694,OFFENSE,11,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),536.9224666666667,24.78363333333334,OFFENSE,12,,,ISO,,"#24 Abram, #13 Kelly, #14 Reeves, #12 Claude, #11 Ndongo",X2,,"Right Short Midrange 2, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),569.3727666666666,25.000233333333426,OFFENSE,13,,,OTHER,BLOB Off,"#24 Abram, #13 Kelly, #12 Claude, #14 Reeves, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),637.290233334,17.833466665999936,OFFENSE,14,,,P/R,,,X3,,"Left Wing 3, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),887.1938171676546,19.298897040338716,OFFENSE,15,,,CUT,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #12 Claude, #10 Dowuona",O2,,"At Rim, Claude #12, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),927.2265,14.57007387365229,OFFENSE,16,,,,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #12 Claude, #10 Dowuona",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),949.23281575,13.377517583999975,OFFENSE,17,,,SLOB,SLOB Off,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #10 Dowuona",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1000.2604333333334,21.45046666666667,OFFENSE,18,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #10 Dowuona",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1048.127866667,5.416766667000047,OFFENSE,19,,,,Transition O,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #10 Dowuona",O2,TRANSITION,"At Rim, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1128.8287,18.733600000000024,OFFENSE,20,,,P/R,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #23 Sacko, #10 Dowuona",X2,,"Deep Right Wing 2, Sturdivant #1, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1158.9624,13.48343333400021,OFFENSE,21,,,DK/MVMT,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #23 Sacko, #10 Dowuona",X3,,"Left Wing 3, Coleman #3, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1421.4318666666666,33.76693333333333,OFFENSE,22,,,OTHER,Press O,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #4 Murphy, #10 Dowuona",X2,,"Ndongo #11, Paint, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1478.015733334,11.966766666000012,OFFENSE,23,,,P/R,Forced Foul,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #4 Murphy, #10 Dowuona",O2F,,"At Rim, Ndongo #11, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1521.2326333333333,11.5,OFFENSE,24,,,P/R,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #10 Dowuona, #4 Murphy",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1557.5999,17.93356666700015,OFFENSE,25,,,P/R,GT Off Reb,"#24 Abram, #11 Ndongo, #14 Reeves, #4 Murphy, #12 Claude",X3,,"Left Wing 3, Murphy #4, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1575.533466667,3.6832999996665876,OFFENSE,26,,,OREB,,"#24 Abram, #11 Ndongo, #14 Reeves, #12 Claude, #4 Murphy",X2F,,"Ndongo #11, At Rim, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1613.2338,12.0,OFFENSE,27,,,OREB,,"#24 Abram, #11 Ndongo, #14 Reeves, #4 Murphy, #12 Claude",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1636.7338,6.267000000000053,OFFENSE,28,,,OREB,,"#24 Abram, #11 Ndongo, #14 Reeves, #4 Murphy, #12 Claude",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1727.3182333333334,30.25036666666665,OFFENSE,29,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #11 Ndongo, #12 Claude",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1789.7522666666666,14.000033333333477,OFFENSE,30,,,,Forced Foul,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1821.2193666666667,35.01693333333333,OFFENSE,31,,,OTHER,SLOB Off,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1941.3873,15.60016666699994,OFFENSE,32,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"Paint, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1963.4708666666668,11.56680000033316,OFFENSE,33,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",O3,,"Right Wing 3, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),1993.8712,9.700066666999874,OFFENSE,34,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"Left Deep Midrange 2, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2017.9714,18.450199999999995,OFFENSE,35,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",O3,,"Left Corner 3, Sacko #23, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2263.373966667,5.766733333000047,OFFENSE,36,,,,"Forced Foul, Transition O","#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2F,TRANSITION,"At Rim, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2294.8967414996355,5.300642458695165,OFFENSE,37,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",FT - MK,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2312.0940105406685,5.503210417294213,OFFENSE,38,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",FT - MK,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2404.0086666666666,22.116933333333236,OFFENSE,39,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"At Rim, Sturdivant #1, ",,New Flag
Game #4 - Cincinnati 11-22-23 (FINAL),2449.0258,25.083599999999933,OFFENSE,40,,,ISO,Forced Foul,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2F,,"Right Short Midrange 2, Sturdivant #1, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2498.3594,6.26700000000028,OFFENSE,41,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2523.3764,6.500233333333199,OFFENSE,42,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2566.360366667,15.033466666333425,OFFENSE,43,,,P/R,Forced Foul,"#2 George, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",O2F,,"Nail Area 2, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2785.794345748296,6.502823541686666,OFFENSE,44,,,P/R,,"#2 George, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2811.696233333333,23.483566666666775,OFFENSE,45,,,P/R,,"#2 George, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",X2,,"Deep Left Wing 2, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2920.596413498978,5.8014827090037215,OFFENSE,46,,,OTHER,,"#2 George, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2941.696865874325,6.999561125646778,OFFENSE,47,,,OTHER,,"#2 George, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2966.5648333333334,19.250266666666448,OFFENSE,48,,,P/R,GT Off Reb,"#2 George, #13 Kelly, #14 Reeves, #11 Ndongo, #3 Coleman",X2,,"Paint, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),2985.8151,4.0000333340003635,OFFENSE,49,,,OREB,Forced Foul,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",X2F,,"At Rim, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3015.0819333333334,6.5001333333334514,OFFENSE,50,,,OREB,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3028.5821,8.25,OFFENSE,51,,,OREB,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3061.9991666666665,30.317000000333337,OFFENSE,52,,,ISO,Forced Foul,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3137.332933333333,7.5,OFFENSE,53,,,OTHER,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3164.100266666667,5.516633333333175,OFFENSE,54,,,OTHER,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3184.033766667,13.983433332999994,OFFENSE,55,,,POST,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",X2,,"Right Short Midrange 2, Ndongo #11, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3210.3006333333333,29.550366666666832,OFFENSE,56,,,P/R,GT Off Reb,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",X3,,"Left Corner 3, Coleman #3, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3239.851,2.75,OFFENSE,57,,,OREB,,"#2 George, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",O2,,"At Rim, Ndongo #11, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3364.8523333333333,21.5,OFFENSE,58,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3438.079348332646,15.241251667353936,OFFENSE,59,,,BLOB,BLOB Off,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",X2,,"Paint, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3462.5395999999996,25.58806666666669,OFFENSE,60,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",X2,,"Paint, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3694.3806932506486,24.408806749684572,OFFENSE,61,,,DK/MVMT,Press O,"#24 Abram, #13 Kelly, #14 Reeves, #23 Sacko, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3793.081633832665,24.0254661673348,OFFENSE,62,,,POST,Forced Foul,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",O2F,,"Paint, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),3833.8572,7.500233333333199,OFFENSE,63,,,POST,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #11 Ndongo",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3924.4815776246564,17.90054762599175,OFFENSE,64,,,DK/MVMT,,"#24 Abram, #13 Kelly, #10 Dowuona, #3 Coleman, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4043.2828004993235,15.793599500676464,OFFENSE,65,,,ISO,,"#24 Abram, #3 Coleman, #10 Dowuona, #3 Coleman, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4093.5304666666666,3.7463333336668256,OFFENSE,66,,,,Transition O,"#24 Abram, #3 Coleman, #10 Dowuona, #3 Coleman, #11 Ndongo",TO,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4107.060266666333,32.67366666700036,OFFENSE,67,,,ISO,,"#24 Abram, #3 Coleman, #3 Coleman, #10 Dowuona, #11 Ndongo",X2,,"Deep Right Wing 2, Abram #24, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4353.080327333313,30.4994726670202,OFFENSE,68,,,P/R,Press O,"#1 Sturdivant, #3 Coleman, #10 Dowuona, #14 Reeves, #12 Claude",X2,,"Paint, Sturdivant #1, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4394.196599999999,26.783633333334365,OFFENSE,69,,,P/R,,"#1 Sturdivant, #3 Coleman, #10 Dowuona, #14 Reeves, #12 Claude",X2,,"Paint, Claude #12, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4463.814033333333,16.18346666666639,OFFENSE,70,,,P/R,,"#1 Sturdivant, #3 Coleman, #13 Kelly, #14 Reeves, #12 Claude",O2,,"At Rim, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4487.493333333333,18.387766667000506,OFFENSE,71,,,DK/MVMT,,"#1 Sturdivant, #3 Coleman, #13 Kelly, #14 Reeves, #12 Claude",X3,,"Left Corner 3, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4527.941766666667,13.023033333665808,OFFENSE,72,,,P/R,,"#1 Sturdivant, #3 Coleman, #13 Kelly, #14 Reeves, #12 Claude",X3,,"Straightaway 3, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4558.181666666333,19.41686666700025,OFFENSE,73,,,ISO,,"#1 Sturdivant, #3 Coleman, #13 Kelly, #14 Reeves, #12 Claude",X2,,"At Rim, Kelly #13, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4882.551633333333,14.883500000000822,OFFENSE,74,,,P/R,GT Off Reb,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",X2,,"At Rim, George #2, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4897.435133333333,5.433466666999266,OFFENSE,75,,,OREB,,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",X2,,"At Rim, Ndongo #11, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),4919.635233333333,21.643933333332825,OFFENSE,76,,,ISO,SLOB Off,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",X2,,"Deep Left Wing 2, Ndongo #11, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),5010.486333333333,15.26680000000033,OFFENSE,77,,,P/R,,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",TO,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5037.519933333333,10.95010000000002,OFFENSE,78,,,,Transition O,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",O2,TRANSITION,"At Rim, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),5069.903600000333,8.26683333299934,OFFENSE,79,,,,Transition O,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",TO,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5143.7377,19.66690000000017,OFFENSE,80,,,P/R,,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",X2,,"Deep Left Wing 2, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),5180.6214,6.266766666332842,OFFENSE,81,,,,Forced Foul,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5200.904933333333,27.32049999999981,OFFENSE,82,,,P/R,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",O2,,"Right Deep Midrange 2, Reeves #14, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),5239.838666666334,10.51679999999942,OFFENSE,83,,,,Transition O,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,,"Straightaway 3, Sacko #23, ",,
Game #4 - Cincinnati 11-22-23 (FINAL),5262.472266666333,6.133333334000781,OFFENSE,84,,,,Forced Foul,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5439.974033333333,26.15026666666654,OFFENSE,85,,,DHO/HOFF,SLOB Off,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",O3,,"Left Corner 3, Murphy #4, ",,
