Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #4 - Cincinnati 11-22-23 (FINAL),5176.771400000333,3.8499999996665792,DEFENSE,79,,,OREB,,"#2 George, #4 Murphy, #23 Sacko, #14 Reeves, #11 Ndongo",X2,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5228.225433333333,11.613233333000608,DEFENSE,80,,,POST,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5250.355466666333,12.116799999999785,DEFENSE,81,,,DK/MVMT,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5466.1242999999995,21.05020000033346,DEFENSE,82,,,P/R,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X2,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5523.708233333333,6.38340000000062,DEFENSE,83,Transition D,,,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,TRANSITION,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5543.9917,30.033733333333657,DEFENSE,84,,,P/R,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5585.975533333333,25.05026666699996,DEFENSE,85,Opp Off Reb,,P/R,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5611.025800000333,3.5333666659998926,DEFENSE,86,D Foul,,OREB,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",X2F,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5646.825833333333,6.25,DEFENSE,87,,,OREB,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5682.576133333333,6.75,DEFENSE,88,,,OREB,,"#2 George, #4 Murphy, #10 Dowuona, #14 Reeves, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5717.726866666333,21.616833334000148,DEFENSE,89,,,P/R,,"#1 Sturdivant, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5751.043833333333,11.95010000000002,DEFENSE,90,D Foul,,POST,,"#1 Sturdivant, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",X2F,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5786.2773,5.000233333333199,DEFENSE,91,,,POST,,"#1 Sturdivant, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5809.777533333333,10.000266666666903,DEFENSE,92,,,POST,,"#1 Sturdivant, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6008.8830368326635,31.694435833644093,DEFENSE,93,,,P/R,,"#2 George, #11 Ndongo, #4 Murphy, #13 Kelly, #23 Sacko",X2,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6066.513633333333,21.114533333333384,DEFENSE,94,,,DK/MVMT,,"#2 George, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",O3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6102.780766666333,25.066866666999886,DEFENSE,95,D Foul,,P/R,,"#2 George, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",X2F,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6152.279195583002,5.300483750316744,DEFENSE,96,,,P/R,,"#2 George, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6171.514833333333,5.816766667000593,DEFENSE,97,,,P/R,,"#2 George, #4 Murphy, #11 Ndongo, #13 Kelly, #23 Sacko",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6220.248633333333,21.633633333000034,DEFENSE,98,,,P/R,,"#2 George, #4 Murphy, #23 Sacko, #11 Ndongo",X2,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6252.132233333334,14.90026666666563,DEFENSE,99,BLOB Def,,BLOB,,"#2 George, #4 Murphy, #11 Ndongo, #23 Sacko",X3,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6290.7827666663325,10.483366667000155,DEFENSE,100,D Foul,,ISO,,"#2 George, #4 Murphy, #11 Ndongo, #23 Sacko",X2F,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6325.016133333333,4.500300000000607,DEFENSE,101,,,ISO,,"#2 George, #4 Murphy, #11 Ndongo, #23 Sacko",FT - MI,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6338.5,3.75,DEFENSE,102,,,ISO,,"#2 George, #4 Murphy, #11 Ndongo, #23 Sacko",FT - MK,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6355.050033333333,18.516900000000533,DEFENSE,103,,,ISO,,"#2 George, #4 Murphy, #11 Ndongo, #23 Sacko",X2,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),74.0241,582.0183333333333,Game,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),868.7566333333333,316.4841,Game,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1415.9983333333332,632.5005000000003,Game,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2243.222133333333,340.09490000000005,Game,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2778.0406333333335,488.3439999999996,Game,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3346.4040333333332,160.49980000000005,Game,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3693.8747999999996,455.95260000000053,Game,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4348.461066666667,245.80503333333309,Game,8,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4826.370933333334,447.5133999999998,Game,9,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5433.007133333333,409.1775000000007,Game,10,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6009.884333333333,380.47453333333306,Game,11,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),81.867633334,8.0,OPP 3PT Shot,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),115.818,8.0,OPP 3PT Shot,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),182.11873333333332,8.0,OPP 3PT Shot,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),456.20503333333335,8.0,OPP 3PT Shot,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),527.672466667,8.0,OPP 3PT Shot,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),629.0235666666666,8.0,OPP 3PT Shot,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),906.6744885,8.0,OPP 3PT Shot,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),991.760437042,8.0,OPP 3PT Shot,8,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1173.9626,8.0,OPP 3PT Shot,9,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1653.043203708,8.0,OPP 3PT Shot,10,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1780.4856,8.0,OPP 3PT Shot,11,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1985.871166667,8.0,OPP 3PT Shot,12,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2009.9714,8.0,OPP 3PT Shot,13,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2334.5414,8.0,OPP 3PT Shot,14,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2395.492033334,8.0,OPP 3PT Shot,15,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2872.746933334,8.0,OPP 3PT Shot,16,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2957.314833334,8.0,OPP 3PT Shot,17,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3200.534033334,8.0,OPP 3PT Shot,18,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3496.387166666333,8.0,OPP 3PT Shot,19,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3975.892164875333,8.0,OPP 3PT Shot,20,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4139.477366666333,8.0,OPP 3PT Shot,21,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4384.929900000333,8.0,OPP 3PT Shot,22,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4421.592286750333,8.0,OPP 3PT Shot,23,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4478.993337083333,8.0,OPP 3PT Shot,24,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4874.051633333333,8.0,OPP 3PT Shot,25,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5026.1032,8.0,OPP 3PT Shot,26,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5129.3043333333335,8.0,OPP 3PT Shot,27,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5168.388033333333,8.0,OPP 3PT Shot,28,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5232.005333333333,8.0,OPP 3PT Shot,29,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5254.305533333333,8.0,OPP 3PT Shot,30,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5522.158233333334,8.0,OPP 3PT Shot,31,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5566.211243583333,8.0,OPP 3PT Shot,32,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5604.161064417332,8.0,OPP 3PT Shot,33,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5731.277033333334,8.0,OPP 3PT Shot,34,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6078.878192041333,8.0,OPP 3PT Shot,35,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6257.499100000334,8.0,OPP 3PT Shot,36,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),189.2021,8.0,OPP 2PT Shot,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),387.178618124,8.0,OPP 2PT Shot,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),880.047380876,8.0,OPP 2PT Shot,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1120.7287,8.0,OPP 2PT Shot,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1549.583233334,8.0,OPP 2PT Shot,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1671.801166667,8.0,OPP 2PT Shot,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1890.1034,8.0,OPP 2PT Shot,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2256.709833375,8.0,OPP 2PT Shot,8,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2440.7591666666667,8.0,OPP 2PT Shot,9,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2556.5933666666665,8.0,OPP 2PT Shot,10,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2803.946233334,8.0,OPP 2PT Shot,11,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2836.5632,8.0,OPP 2PT Shot,12,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3045.721081166,8.0,OPP 2PT Shot,13,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3177.267066666667,8.0,OPP 2PT Shot,14,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3356.5913466253332,8.0,OPP 2PT Shot,15,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3454.539601583333,8.0,OPP 2PT Shot,16,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3732.975132875333,8.0,OPP 2PT Shot,17,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3884.8054999583333,8.0,OPP 2PT Shot,18,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4086.530486624333,8.0,OPP 2PT Shot,19,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4097.8269,8.0,OPP 2PT Shot,20,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4519.625527041333,8.0,OPP 2PT Shot,21,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4549.414966666333,8.0,OPP 2PT Shot,22,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5062.520266666334,8.0,OPP 2PT Shot,23,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5133.971000000333,8.0,OPP 2PT Shot,24,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5173.621400000333,8.0,OPP 2PT Shot,25,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5480.407833333333,8.0,OPP 2PT Shot,26,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5606.542466666333,8.0,OPP 2PT Shot,27,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5753.527233333333,8.0,OPP 2PT Shot,28,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6033.890542333333,8.0,OPP 2PT Shot,29,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6118.347633333333,8.0,OPP 2PT Shot,30,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6234.582200000334,8.0,OPP 2PT Shot,31,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6292.266133333333,8.0,OPP 2PT Shot,32,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6366.8169333333335,8.0,OPP 2PT Shot,33,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),244.269433334,8.0,FGA - Reeves #14,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1966.2709666666667,8.0,FGA - Reeves #14,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2262.040666667,8.0,FGA - Reeves #14,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3807.520563333333,8.0,FGA - Reeves #14,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4497.726671833333,8.0,FGA - Reeves #14,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5040.953366666333,8.0,FGA - Reeves #14,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5155.304533333333,8.0,FGA - Reeves #14,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5220.475455375333,8.0,FGA - Reeves #14,8,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),443.63826666666665,8.0,FGA - Abram #24,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1949.8041,8.0,FGA - Abram #24,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1995.6879666666666,8.0,FGA - Abram #24,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3445.5706,8.0,FGA - Abram #24,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3480.627698125333,8.0,FGA - Abram #24,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4131.9839631253335,8.0,FGA - Abram #24,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),467.7885,8.0,FGA - Kelly #13,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),553.7728,8.0,FGA - Kelly #13,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),643.1237,8.0,FGA - Kelly #13,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1046.027933334,8.0,FGA - Kelly #13,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2571.1438333333335,8.0,FGA - Kelly #13,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2826.9131,8.0,FGA - Kelly #13,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2978.764040167,8.0,FGA - Kelly #13,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2981.5485,8.0,FGA - Kelly #13,8,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4472.480833333333,8.0,FGA - Kelly #13,9,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4533.2814,8.0,FGA - Kelly #13,10,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4571.0651333333335,8.0,FGA - Kelly #13,11,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5743.033137209333,8.0,FGA - Kelly #13,12,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),899.437063792,8.0,FGA - Claude #12,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4413.921771000333,8.0,FGA - Claude #12,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1138.4955666666667,8.0,FGA - Sturdivant #1,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2418.892233334,8.0,FGA - Sturdivant #1,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2465.1094,8.0,FGA - Sturdivant #1,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4375.756505458333,8.0,FGA - Sturdivant #1,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1164.4458,8.0,FGA - Coleman #3,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1447.432166667,8.0,FGA - Ndongo #11,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1481.2325,8.0,FGA - Ndongo #11,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1571.716766667,8.0,FGA - Ndongo #11,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3190.500533334,8.0,FGA - Ndongo #11,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3234.851,8.0,FGA - Ndongo #11,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4933.779190209333,8.0,FGA - Ndongo #11,6,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5710.476833333333,8.0,FGA - Ndongo #11,7,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),1568.1667333333332,8.0,FGA - Murphy #4,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5457.624300000333,8.0,FGA - Murphy #4,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6207.652179458333,8.0,FGA - Murphy #4,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6282.932700000333,8.0,FGA - Murphy #4,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),2024.656580208,8.0,FGA - Sacko #23,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4892.9852,8.0,FGA - Sacko #23,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5241.888733333333,8.0,FGA - Sacko #23,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5516.391533333333,8.0,FGA - Sacko #23,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),3083.5495,8.0,FGA - George #2,1,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),4891.035133333333,8.0,FGA - George #2,2,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5485.341233333333,8.0,FGA - George #2,3,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5535.481704083333,8.0,FGA - George #2,4,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),5578.225533333333,8.0,FGA - George #2,5,,,,,,,,,,
Game #4 - Cincinnati 11-22-23 (FINAL),6345.5334,8.0,FGA - George #2,6,,,,,,,,,,