Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #13 - FSU 1-3-23 (FINAL),0.9607071616462406,21.575841525687082,OFFENSE,1,,DK/MVMT,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),27.337133333333327,24.37559999999999,OFFENSE,2,,ISO,BLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Kelly #13,X3,Straightaway 3,,,,
Game #13 - FSU 1-3-23 (FINAL),129.97939999999997,28.510717931333375,OFFENSE,3,,POST,Press O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),164.4596994186597,7.369700581673612,OFFENSE,4,,,BLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),179.4127333333333,16.6765666666667,OFFENSE,5,,DK/MVMT,SLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Kelly #13,O3,Right Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),218.96273333333332,17.95852185900003,OFFENSE,6,,POST,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),247.47920000000002,10.421862900333366,OFFENSE,7,,BLOB,BLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),306.5960666663334,4.7999999999999545,OFFENSE,8,,,"Transition O, GT Off Reb","#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Reeves #14,X2,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),311.39606666633335,5.166666666999959,OFFENSE,9,,OREB,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",George #2,X2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),347.7460666663334,17.466666667000027,OFFENSE,10,,ISO,Press O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Kelly #13,X2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),391.34603333333337,27.366700000000037,OFFENSE,11,,P/R,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),447.70146666666665,20.74459999966666,OFFENSE,12,,P/R,Press O,"#11 Ndongo, #5 Gapare, #14 Reeves, #2 George, #13 Kelly",George #2,X2,Deep Right Wing 2,,,,
Game #13 - FSU 1-3-23 (FINAL),473.33213333333345,23.216666666333253,OFFENSE,13,,ISO,BLOB Off,"#11 Ndongo, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",Sturdivant #1,X3,Right Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),542.5987666666667,28.850033332999942,OFFENSE,14,,POST,Press O,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),601.1987999996667,10.416666666999959,OFFENSE,15,,DK/MVMT,,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",Reeves #14,X3,Left Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),663.6487666666667,19.73333333333335,OFFENSE,16,,DK/MVMT,Press O,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),695.6987333333334,25.766733333333377,OFFENSE,17,,DK/MVMT,,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",Claude #12,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),738.0987999996667,29.833333333666815,OFFENSE,18,,DK/MVMT,Press O,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",Coleman #3,O2,Nail Area 2,,,,
Game #13 - FSU 1-3-23 (FINAL),791.0987999996667,16.98333333366668,OFFENSE,19,,DK/MVMT,,"#12 Claude, #5 Gapare, #14 Reeves, #1 Sturdivant, #3 Coleman",Reeves #14,X2,Right Deep Midrange 2,,,,
Game #13 - FSU 1-3-23 (FINAL),853.540333333,19.300000000000182,OFFENSE,20,,DK/MVMT,,"#11 Ndongo, #5 Gapare, #13 Kelly, #1 Sturdivant, #3 Coleman",Gapare #5,X3,Left Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),892.557,10.116666667000118,OFFENSE,21,,,Transition O,"#11 Ndongo, #5 Gapare, #13 Kelly, #1 Sturdivant, #3 Coleman",Sturdivant #1,X2,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),914.1070000000002,18.533333332999973,OFFENSE,22,,,,"#11 Ndongo, #5 Gapare, #13 Kelly, #1 Sturdivant, #3 Coleman",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),947.4070000000002,28.25,OFFENSE,23,,DK/MVMT,"BLOB Off, Forced Foul","#11 Ndongo, #5 Gapare, #13 Kelly, #1 Sturdivant, #2 George",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),987.6552838846378,21.99431512536239,OFFENSE,24,,DK/MVMT,BLOB Off,"#11 Ndongo, #5 Gapare, #13 Kelly, #1 Sturdivant, #2 George",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),1060.540333333,8.416666667000072,OFFENSE,25,,,Transition O,"#11 Ndongo, #14 Reeves, #13 Kelly, #1 Sturdivant, #2 George",Kelly #13,X3,Right Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1086.457,20.59999999999991,OFFENSE,26,,P/R,Forced Foul,"#11 Ndongo, #14 Reeves, #13 Kelly, #1 Sturdivant, #2 George",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1128.5537455726537,23.403254427346383,OFFENSE,27,,DK/MVMT,SLOB Off,"#11 Ndongo, #14 Reeves, #13 Kelly, #1 Sturdivant, #2 George",Reeves #14,X3,Right Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1189.4500608780002,28.77940578866651,OFFENSE,28,,DK/MVMT,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Kelly #13,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),1242.1835333333333,10.045933333666653,OFFENSE,29,,,"Press O, SLOB Off, Transition O","#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",George #2,X3,Left Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1318.6587180783463,16.320748588653714,OFFENSE,30,,P/R,Press O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Sacko #23,X3,Left Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1341.9961333330002,10.149933333666468,OFFENSE,31,,,"Transition O, Forced Foul","#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Reeves #14,O2F,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1378.958315616649,6.504484383351155,OFFENSE,32,,,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,FT - MK,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1427.3461000000002,15.366700000000037,OFFENSE,33,,P/R,,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),1456.1461333329999,9.56666666700039,OFFENSE,34,,,Transition O,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",Coleman #3,X3,Right Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1478.2794666670002,22.949999999999818,OFFENSE,35,,P/R,Press O,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",George #2,O2,Deep Right Wing 2,,,,
Game #13 - FSU 1-3-23 (FINAL),1525.796133333,10.1666666670003,OFFENSE,36,,,"GT Off Reb, Transition O","#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",Reeves #14,X3,Right Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),1535.9628000000002,7.183333332999609,OFFENSE,37,,DK/MVMT,GT Off Reb,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",Coleman #3,X3,Left Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1543.1461333329999,2.25,OFFENSE,38,,OREB,,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",Ndongo #11,O2F,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),1578.6794666670003,7.649999999666306,OFFENSE,39,,OREB,,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",,FT - MK,,,,,
Game #13 - FSU 1-3-23 (FINAL),1604.8794666666668,34.433333333333394,OFFENSE,40,,DK/MVMT,,"#11 Ndongo, #3 Coleman, #14 Reeves, #2 George, #13 Kelly",Sturdivant #1,X3,Right Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1657.9611503756623,23.240345432670892,OFFENSE,41,,P/R,"Press O, Forced Foul","#11 Ndongo, #12 Claude, #14 Reeves, #2 George, #1 Sturdivant",,X2F,,,,,
Game #13 - FSU 1-3-23 (FINAL),1702.4701367673288,6.328030251004748,OFFENSE,42,,P/R,,"#11 Ndongo, #12 Claude, #14 Reeves, #2 George, #1 Sturdivant",,FT - MI,,,,,
Game #13 - FSU 1-3-23 (FINAL),1749.2074333333335,28.666699999999764,OFFENSE,43,,P/R,GT Off Reb,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Reeves #14,X2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),1777.8741333333332,8.816666666666606,OFFENSE,44,,OREB,"GT Off Reb, Forced Foul","#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",George #2,,Right Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1820.2074333333335,9.766699999999673,OFFENSE,45,,OREB,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,FT - MI,,,,,
Game #13 - FSU 1-3-23 (FINAL),1846.3241333333335,20.666666666666515,OFFENSE,46,,DK/MVMT,GT Off Reb,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Gapare #5,X3,Left Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),1875.2408,23.00000000033333,OFFENSE,47,,ISO,BLOB Off,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Gapare #5,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),1915.2574333333332,26.75003333299992,OFFENSE,48,,POST,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),2008.2578000003332,15.516633332999845,OFFENSE,49,,,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2030.3411333333333,12.516666666999754,OFFENSE,50,,,SLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2049.8744333333334,13.027433333333192,OFFENSE,51,,DK/MVMT,SLOB Off,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Reeves #14,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),2094.0244666663334,7.0,OFFENSE,52,,,"Transition O, Forced Foul","#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,X2F,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2127.574433333333,8.983366667000155,OFFENSE,53,,,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,FT - MI,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2149.4373657260116,4.899670458984019,OFFENSE,54,,,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,FT - MK,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2178.3744666663333,21.616666667000118,OFFENSE,55,,DK/MVMT,Press O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",Kelly #13,X2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),2239.377666666334,4.699966666999899,OFFENSE,56,,,"Press O, Transition O","#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,TO,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2299.110966666667,20.502393200666575,OFFENSE,57,,DK/MVMT,,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #13 Kelly",,TO,,,,,
Game #13 - FSU 1-3-23 (FINAL),2350.0610000003335,5.433333333000064,OFFENSE,58,,,Transition O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #3 Coleman",George #2,O2,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2374.7776666663335,8.75,OFFENSE,59,,,Transition O,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #3 Coleman",Kelly #13,"O2, O2",At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2404.8610000003337,14.933333333000064,OFFENSE,60,,P/R,Forced Foul,"#11 Ndongo, #23 Sacko, #14 Reeves, #2 George, #3 Coleman",,X2F,,,,,
Game #13 - FSU 1-3-23 (FINAL),2426.0126000000005,3.754699999999957,OFFENSE,61,,P/R,,"#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",,FT - MI,,,,,
Game #13 - FSU 1-3-23 (FINAL),2438.2673000000004,5.0,OFFENSE,62,,P/R,,"#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",,FT - MK,,,,,
Game #13 - FSU 1-3-23 (FINAL),2498.650666666667,17.116666666333913,OFFENSE,63,,,"Press O, Transition O","#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",Coleman #3,O2,Deep Right Wing 2,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2550.5506666666665,30.17433333333429,OFFENSE,64,,P/R,Press O,"#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",Ndongo #11,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),2587.9049101230007,6.812423209999906,OFFENSE,65,,,"Forced Foul, Transition O","#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",,X2F,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2596.967843691649,4.9967795413303975,OFFENSE,66,,,,"#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",,FT - MK,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2621.7677264823374,4.199653250650044,OFFENSE,67,,,,"#11 Ndongo, #1 Sturdivant, #14 Reeves, #2 George, #3 Coleman",,FT - MK,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2641.694633333334,19.06209999999919,OFFENSE,68,,DK/MVMT,Press O,"#11 Ndongo, #1 Sturdivant, #5 Gapare, #2 George, #3 Coleman",Ndongo #11,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),2693.3644547073213,7.40889404234531,OFFENSE,69,,,"Press O, Forced Foul","#11 Ndongo, #1 Sturdivant, #5 Gapare, #2 George, #3 Coleman",,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2717.216633333333,26.15293333333375,OFFENSE,70,,ISO,,"#11 Ndongo, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman",Kelly #13,X2,Paint,,,,
Game #13 - FSU 1-3-23 (FINAL),2769.4028999996667,33.19999999999982,OFFENSE,71,,ISO,Press O,"#11 Ndongo, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman",Kelly #13,X2,Paint,,,,
Game #13 - FSU 1-3-23 (FINAL),2826.2984,19.7503999999999,OFFENSE,72,,ZONE,Press O,"#12 Claude, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman",Kelly #13,O3,Right Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),2863.582133333334,13.850000000000364,OFFENSE,73,,DK/MVMT,,"#12 Claude, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman",Coleman #3,O3,Left Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),2895.308702660334,5.17343067299953,OFFENSE,74,,,Transition O,"#12 Claude, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman",Kelly #13,O2,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),2924.595966666667,29.119466666666085,OFFENSE,75,,DK/MVMT,,"#12 Claude, #13 Kelly, #5 Gapare, #1 Sturdivant, #3 Coleman, #12 Claude",Kelly #13,X3,Straightaway 3,,,,
Game #13 - FSU 1-3-23 (FINAL),2997.9988,22.450000000000728,OFFENSE,76,,,Transition O,"#11 Ndongo, #13 Kelly, #14 Reeves, #1 Sturdivant, #3 Coleman",Kelly #13,X2,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3056.6988000003334,20.37133333299971,OFFENSE,77,,DK/MVMT,"Press O, Forced Foul","#11 Ndongo, #13 Kelly, #14 Reeves, #1 Sturdivant, #3 Coleman",,X2F,,,,,
Game #13 - FSU 1-3-23 (FINAL),3104.5274429816604,3.7287844166730792,OFFENSE,78,,DK/MVMT,,"#11 Ndongo, #13 Kelly, #14 Reeves, #1 Sturdivant, #3 Coleman",,FT - MK,,,,,
Game #13 - FSU 1-3-23 (FINAL),3120.328027914988,4.001701540990325,OFFENSE,79,,DK/MVMT,,"#11 Ndongo, #13 Kelly, #14 Reeves, #1 Sturdivant, #3 Coleman",,FT - MK,,,,,
Game #13 - FSU 1-3-23 (FINAL),3149.9488000003334,13.333333333000155,OFFENSE,80,,DK/MVMT,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #3 Coleman",George #2,X3,Left Wing 3,,,,
Game #13 - FSU 1-3-23 (FINAL),3194.7283196223357,26.45361371099716,OFFENSE,81,,ISO,"Press O, Forced Foul","#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #3 Coleman",,X2F,,,,,
Game #13 - FSU 1-3-23 (FINAL),3246.430193697311,4.9961219589986285,OFFENSE,82,,ISO,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #3 Coleman",,FT - MI,,,,,
Game #13 - FSU 1-3-23 (FINAL),3269.224599611343,4.701036082664359,OFFENSE,83,,ISO,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,FT - MK,,,,,
Game #13 - FSU 1-3-23 (FINAL),3297.515266666333,6.516666667000209,OFFENSE,84,,,"Forced Foul, Transition O","#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,X2F,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3326.281933333333,10.449999999999818,OFFENSE,85,,,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,FT - MK,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3342.3235890829696,11.858344250363189,OFFENSE,86,,,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,FT - MI,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3387.1456999999996,33.736233333333985,OFFENSE,87,,POST,Press O,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",George #2,X3,Left Corner 3,,,,
Game #13 - FSU 1-3-23 (FINAL),3424.681933333333,7.816666667000391,OFFENSE,88,,,"Forced Foul, Transition O","#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Reeves #14,O2F,At Rim,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3459.460333333333,4.521600000000035,OFFENSE,89,,,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",,FT - MI,,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3490.572066666667,22.809866666666494,OFFENSE,90,,ISO,,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Kelly #13,O2,At Rim,,,,
Game #13 - FSU 1-3-23 (FINAL),3528.465266666333,16.43333333366718,OFFENSE,91,,,Transition O,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Reeves #14,O3,Right Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3563.148600000333,10.800066666333805,OFFENSE,92,,,Transition O,"#11 Ndongo, #13 Kelly, #14 Reeves, #2 George, #1 Sturdivant",Reeves #14,O3,Left Wing 3,TRANSITION,,,
Game #13 - FSU 1-3-23 (FINAL),3598.2751999996676,8.899966666999717,OFFENSE,93,,,Transition O,"#11 Ndongo, #13 Kelly, #14 Reeves, #5 Gapare, #1 Sturdivant",,X2F,,TRANSITION,,,
